[Plant Barry]	[]	[]	[]	
				Antimony (mg/L)	Arsenic (mg/L)	Barium (mg/L)	Beryllium (mg/L)	Boron, total (mg/L)	Cadmium (mg/L)	Calcium, total (mg/L)	Chloride, Total (mg/L)	Chromium (mg/L)	Cobalt (mg/L)	Combined Radium 226 + 228 (pCi/L)	Dissolved Oxygen (mg/L)	Fluoride, total (mg/L)	Lead (mg/L)	Lithium (mg/L)	Mercury (mg/L)	Molybdenum (mg/L)	Selenium (mg/L)	Sulfate as SO4 (mg/L)	TDS (mg/L)	Thallium (mg/L)	Conductivity (uS/cm)	Temperature (C)	Turbidity (NTU)	Alkalinity as CaCO3 (mg/L)	Bicarbonate Alkalinity as CaCO3 (mg/L)	Carbonate Alkalinity as CaCO3 (mg/L)	Iron (mg/L)	Iron Dissolved (mg/L)	Magnesium (mg/L)	Manganese Dissolved (mg/L)	pH for Alkalinity (SU)	Potassium (mg/L)	Sodium (mg/L)	ORP (mv)	Manganese (mg/L)	pH, field (SU)	Alkalinity  as CaCO3 (mg/L)	Carbonate Alkalinity [calc.] (mg/L)	Bicarbonate Alkalinity [calc.] (mg/L)	Solids Suspended (mg/L)
				7440-36-0	7440-38-2	7440-39-3	7440-41-7	7440-42-8	7440-43-9	7440-70-2	16887-00-6	7440-47-3	7440-48-4	7440-14-4	7782-44-7	16984-48-8	7439-92-1	7439-93-2	7439-97-6	7439-98-7	7782-49-2	14808-79-8	CASID10052	7440-28-0	CASID10010	CASID00005	CASID00004	CASID20000	71-52-3	3812-32-6	7439-89-6	7439-89-6	7439-95-4	7439-96-5	CASID0002	9/7/7440	7440-23-5	CASID00003	7439-96-5	CASID0002	n/a	n/a	n/a	CASID10053
BY-AP-MW-1	d
	9/30/2019	n/a	n/a	<0.003*	0.0391	0.117	<0.003*	2.34	<0.001*	39.9	21.7	<0.01*	<0.005*	0.58	0.17	0.0679(J)	<0.005*	<0.02*	<0.0005*	<0.01*	<0.01*	3.77	319	<0.001*	554.35	22.72	1.77	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-65.03	n/a	6.07	n/a	n/a	n/a	n/a
	3/31/2020	n/a	n/a	<0.003*	0.0393	0.119	<0.003*	2.27	<0.001*	40.1	20.6	<0.01*	<0.005*	0.82	0.08	0.0655(J)	<0.005*	<0.02*	<0.0005*	<0.01*	<0.01*	43.5	330	<0.001*	580.8	21.24	2.03	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-92.26	n/a	6.31	n/a	n/a	n/a	n/a
	9/2/2020	n/a	n/a	<0.003*	0.0432	0.124	<0.003*	2.05	<0.001*	38	18.5	<0.01*	<0.005*	n/a	0.12	0.0804(J)	<0.005*	<0.02*	<0.0005*	<0.01*	<0.01*	21.9	301	<0.001*	508.27	22.03	1.79	247	247	0.06	73	80.9	10.8	1.73	n/a	0.875(J)	18.3	-62.15	2.15	5.97	n/a	n/a	n/a	n/a
	5/18/2021	n/a	n/a	<0.001015*	0.0435	0.125	<0.001015*	2.08	<0.000203*	40.5	18.3	0.00078(J)	0.000725	0.98(U)	0.07	0.0709(J)	<0.000203*	<0.01999956*	<0.0005*	0.00022	<0.001015*	27.7	314	<0.000203*	544.23	21.2	4.39	n/a	n/a	n/a	80.8	79.4	11.6	2.08	n/a	0.923	20.2	-74.41	1.99	6.3	240	0.05	240	n/a
	10/27/2021	n/a	n/a	<0.00102*	0.0468	0.117	<0.00102*	2.04	<0.0002*	40.3	19.1	0.00087(J)	0.0007	1.07(U)	n/a	0.0803(J)	<0.0002*	<0.02*	<0.0005*	0.00021	<0.00102*	6.33	302	<0.0002*	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	6.13	n/a	n/a	n/a	n/a
	5/24/2022	n/a	n/a	<0.00102*	0.0404	0.117	<0.00102*	2.01	<0.0002*	38.3	17.3	0.0007(J)	0.00069	2.11	n/a	<0.125*	<0.0002*	<0.02*	<0.0005*	0.00024	<0.00102*	5.76	268	<0.0002*	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	6.03	n/a	n/a	n/a	n/a
BY-AP-PW-24	d
	1/8/2019	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.378(U)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
BY-AP-PW-25	d
	1/9/2019	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.48(U)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
BY-AP-PW-26	d
	1/9/2019	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.474	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
BY-UP-MW-1	u
	2/23/2016	n/a	n/a	<0.003*	<0.005*	0.117	<0.003*	0.0212(J)	<0.001*	1.28	3.59	<0.01*	0.0035(J)	2.8971(U)	1	0.03(J)	<0.005*	<0.05*	<0.0005*	<0.01*	<0.01*	8.59	26.7	<0.001*	52.1	20.57	0.13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	155.7	n/a	4.62	n/a	n/a	n/a	n/a
	4/19/2016	n/a	n/a	<0.003*	<0.005*	0.099	<0.003*	<0.1*	<0.001*	1.19	2.89	<0.01*	0.0038(J)	3(U)	0.34	0.023(J)	<0.005*	<0.05*	<0.0005*	<0.01*	<0.01*	8.27	<25*	<0.001*	45.8	21.04	0.95	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	63.8	n/a	4.74	n/a	n/a	n/a	n/a
	6/6/2016	n/a	n/a	<0.003*	<0.005*	0.107	0.000612(J)	<0.1*	<0.001*	1.19	3.12	<0.01*	0.00427(J)	0.841	0.29	0.062(J)	<0.005*	<0.05*	<0.0005*	<0.01*	<0.01*	8.66	32.7	<0.001*	48.3	21.26	0.3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	228.2	n/a	4.65	n/a	n/a	n/a	n/a
	8/30/2016	n/a	n/a	<0.003*	<0.005*	0.106	<0.003*	<0.1*	<0.001*	1.11	3.91	<0.01*	0.00348(J)	1.74	0.7	0.053(J)	<0.005*	<0.05*	<0.0005*	<0.01*	<0.01*	9.74	33.3	<0.001*	50.2	21.77	0.19	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	197.9	n/a	4.64	n/a	n/a	n/a	n/a
	10/18/2016	n/a	n/a	<0.003*	<0.005*	0.102	<0.003*	<0.1*	<0.001*	1.04	3.9	<0.01*	0.00338(J)	1.47	0.28	0.042(J)	<0.005*	<0.05*	<0.0005*	<0.01*	<0.01*	10.2	27.3	<0.001*	54.2	21.88	0.3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	131.3	n/a	4.74	n/a	n/a	n/a	n/a
	1/31/2017	n/a	n/a	0.000925(J)	<0.005*	0.0944	<0.003*	<0.1*	<0.001*	1.19	n/a	<0.01*	0.00308(J)	0.952	0.69	n/a	<0.005*	<0.05*	<0.0005*	<0.01*	<0.01*	n/a	32	<0.001*	51.2	20.93	0.33	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	236.5	n/a	4.54	n/a	n/a	n/a	n/a
	3/20/2017	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.5	n/a	n/a	n/a	0.14	<0.1*	n/a	n/a	n/a	n/a	n/a	8.3	n/a	n/a	51.6	21.2	0.66	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	156.9	n/a	4.67	n/a	n/a	n/a	n/a
	5/2/2017	1	n/a	<0.003*	<0.005*	0.0868	0.00069(J)	<0.1*	<0.001*	1.05	3.5	<0.01*	0.00314(J)	0.768	0.33	0.04(J)	<0.005*	<0.05*	<0.0005*	<0.01*	<0.01*	6.6	31.3	<0.001*	48.4	21.34	5.58	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	195.7	n/a	4.79	n/a	n/a	n/a	n/a
	5/2/2017	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.5	n/a	n/a	n/a	n/a	0.04(J)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
	6/6/2017	2	n/a	<0.003*	<0.005*	0.0799	<0.003*	<0.1*	<0.001*	0.978	3.1	<0.01*	0.0036(J)	1.04	0.21	<0.1*	<0.005*	<0.05*	<0.0005*	<0.01*	<0.01*	7.6	35.3	<0.001*	48.9	20.92	1.15	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	196.4	n/a	4.76	n/a	n/a	n/a	n/a
	6/6/2017	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.1	n/a	n/a	n/a	n/a	0.1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
	9/13/2017	n/a	n/a	n/a	n/a	n/a	n/a	<0.1*	n/a	1.14	4	n/a	n/a	n/a	0.28	0.04(J)	n/a	n/a	n/a	n/a	n/a	8.4	36.7	n/a	49	21.96	1.16	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	210.5	n/a	4.81	n/a	n/a	n/a	n/a
	1/23/2018	n/a	n/a	<0.003*	<0.005*	0.0884	<0.003*	n/a	<0.001*	n/a	n/a	<0.01*	0.00586(J)	0.513(U)	0.19	<0.1*	<0.005*	<0.05*	<0.0005*	<0.01*	<0.01*	n/a	n/a	<0.001*	51.7	20.93	0.36	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	161.6	n/a	4.79	n/a	n/a	n/a	n/a
	5/2/2018	n/a	n/a	<0.003*	<0.005*	0.137	<0.003*	0.0362(J)	<0.001*	1.64	9.9	<0.01*	0.00702(J)	0.916	0.28	0.04(J)	<0.005*	<0.05*	<0.0005*	<0.01*	<0.01*	5.9	34	<0.001*	64.7	20.46	1.9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	176.9	n/a	4.62	n/a	n/a	n/a	n/a
	11/27/2018	n/a	n/a	<0.003*	<0.005*	0.157	n/a	0.11	<0.001*	2.01	4.7	<0.01*	0.0157	1.37	0.23	<0.1*	<0.005*	<0.02*	<0.0005*	<0.01*	<0.01*	22	50.7	<0.001*	80.6	20.66	0.63	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	176.6	n/a	4.73	n/a	n/a	n/a	n/a
	5/29/2019	n/a	n/a	<0.003*	<0.005*	0.166	<0.003*	0.188	<0.001*	1.85	5.48	<0.01*	0.0109	1.57	0.28	0.0502(J)	<0.005*	<0.02*	<0.0005*	<0.01*	<0.01*	23.3	58	<0.001*	87.9	21.17	3.23	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	222.4	n/a	4.65	n/a	n/a	n/a	n/a
	10/2/2019	n/a	n/a	<0.003*	<0.005*	0.129	<0.003*	0.097(J)	<0.001*	1.55	3.65	<0.01*	0.0129	0.905	0.26	<0.1*	<0.005*	<0.02*	<0.0005*	<0.01*	<0.01*	17.5	46	<0.001*	70.44	21.58	0.55	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	139.02	n/a	4.57	n/a	n/a	n/a	n/a
	3/31/2020	n/a	n/a	<0.003*	<0.005*	0.176	<0.003*	0.157	<0.001*	1.96	3.17	<0.01*	0.0123	1.77	0.33	<0.1*	<0.005*	<0.02*	<0.0005*	<0.01*	<0.01*	24.3	53.3	<0.001*	86.94	20.55	2.1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	243.97	n/a	4.64	n/a	n/a	n/a	n/a
	9/9/2020	n/a	n/a	<0.003*	<0.005*	0.124	<0.003*	0.0999(J)	<0.001*	1.43	2.92	<0.01*	0.00697	n/a	0.1	<0.1*	<0.005*	<0.02*	<0.0005*	<0.01*	<0.01*	16.5	42	<0.001*	66.68	21.21	1.02	0.46	0.46	0	3.44	3.35	2.45	0.192	n/a	0.522(J)	2.58	205.82	0.198	4.65	n/a	n/a	n/a	n/a
	5/12/2021	n/a	n/a	<0.001015*	0.000336	0.123	0.000694(J)	0.0841(J)	<0.000203*	1.34	2.18	0.000296(J)	0.00611	0.639(U)	0.16	<0.1*	9.79E-05(J)	<0.01999956*	<0.0005*	<0.000203*	<0.001015*	16.3	40.7	<0.000203*	65.58	20.13	2.91	n/a	n/a	n/a	5.14	4.71	2.39	0.179	n/a	0.484(J)	2.28	130.44	0.179	4.74	6.36	0	6.36	n/a
	10/19/2021	n/a	n/a	<0.00102*	0.00035	0.103	<0.00102*	0.0708(J)	<0.0002*	1.17	2.37	0.0003(J)	0.00517	1.77	n/a	<0.1*	0.00012(J)	<0.02*	<0.0005*	<0.0002*	<0.00102*	15.5	40	<0.0002*	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4.67	n/a	n/a	n/a	n/a
	5/31/2022	n/a	n/a	<0.00102*	0.00024	0.1	<0.00102*	0.0567(J)	<0.0002*	1.14	1.93	0.00033(J)	0.00487	n/a	n/a	<0.125*	8E-05(J)	<0.02*	<0.0005*	<0.0002*	<0.00102*	12.8	32	<0.0002*	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.89	n/a	n/a	n/a	n/a
BY-UP-MW-2	u
	2/23/2016	n/a	n/a	<0.003*	<0.005*	0.111	<0.003*	0.0252(J)	<0.001*	1.11	3.99	<0.01*	<0.01*	3(U)	6.67	0.02(J)	<0.005*	<0.05*	<0.0005*	<0.01*	<0.01*	7.2	30.7	<0.001*	43.5	19.95	0.81	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	107.7	n/a	4.79	n/a	n/a	n/a	n/a
	4/19/2016	n/a	n/a	<0.003*	<0.005*	0.0875	<0.003*	<0.1*	<0.001*	1.09	4.08	<0.01*	<0.01*	3(U)	7.71	0.021(J)	<0.005*	<0.05*	<0.0005*	<0.01*	<0.01*	7.22	<25*	<0.001*	44.2	20.96	0.71	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	235.6	n/a	4.84	n/a	n/a	n/a	n/a
	6/7/2016	n/a	n/a	<0.003*	<0.005*	0.0979	0.00093(J)	0.0202(J)	<0.001*	1.16	4.28	<0.01*	<0.01*	0.652	6.87	0.06(J)	<0.005*	<0.05*	<0.0005*	<0.01*	<0.01*	7.92	35.3	<0.001*	47	21.43	0.09	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	801.8	n/a	4.81	n/a	n/a	n/a	n/a
	8/30/2016	n/a	n/a	<0.003*	<0.005*	0.108	<0.003*	<0.1*	<0.001*	1.08	4.26	<0.01*	<0.01*	0.411(U)	6.92	0.05(J)	<0.005*	<0.05*	<0.0005*	<0.01*	<0.01*	8.17	27.3	<0.001*	46.5	21.2	0.67	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	187.9	n/a	4.76	n/a	n/a	n/a	n/a
	10/18/2016	n/a	n/a	<0.003*	<0.005*	0.103	<0.003*	<0.1*	<0.001*	1.03	4.26	<0.01*	<0.01*	1	6.83	0.04(J)	<0.005*	<0.05*	<0.0005*	<0.01*	<0.01*	7.99	<25*	<0.001*	49.3	21.09	0.34	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	171.5	n/a	4.84	n/a	n/a	n/a	n/a
	1/31/2017	n/a	n/a	0.000898(J)	<0.005*	0.109	<0.003*	<0.1*	<0.001*	1.23	n/a	<0.01*	<0.01*	0.398(U)	7.48	n/a	<0.005*	<0.05*	<0.0005*	<0.01*	<0.01*	n/a	32.7	<0.001*	51.4	20.7	0.2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	403.4	n/a	4.6	n/a	n/a	n/a	n/a
	3/20/2017	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4.1	n/a	n/a	n/a	6.72	<0.1*	n/a	n/a	n/a	n/a	n/a	6.1	n/a	n/a	54.9	20.97	0.14	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	200.9	n/a	4.71	n/a	n/a	n/a	n/a
	5/2/2017	1	n/a	<0.003*	<0.005*	0.125	<0.003*	<0.1*	<0.001*	1.28	5	<0.01*	<0.01*	0.66	7.18	0.04(J)	<0.005*	<0.05*	<0.0005*	<0.01*	<0.01*	5	30.7	<0.001*	54.3	20.62	4.37	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	192.5	n/a	4.8	n/a	n/a	n/a	n/a
	5/2/2017	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5	n/a	n/a	n/a	n/a	0.04(J)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
	6/6/2017	2	n/a	<0.003*	<0.005*	0.108	<0.003*	<0.1*	<0.001*	1.25	3.9	<0.01*	<0.01*	0.639	6.85	0.04(J)	<0.005*	<0.05*	<0.0005*	<0.01*	<0.01*	5.3	34.7	<0.001*	55	20.48	0.4	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	238.1	n/a	4.72	n/a	n/a	n/a	n/a
	6/6/2017	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.9	n/a	n/a	n/a	n/a	0.04(J)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
	9/13/2017	n/a	n/a	n/a	n/a	n/a	n/a	<0.1*	n/a	1.6	4.3	n/a	n/a	n/a	6.48	0.043(J)	n/a	n/a	n/a	n/a	n/a	4.9(J)	39.3	n/a	60.7	21.07	1.47	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	189.3	n/a	4.71	n/a	n/a	n/a	n/a
	1/23/2018	n/a	n/a	<0.003*	<0.005*	0.153	<0.003*	n/a	<0.001*	n/a	n/a	0.00596(J)	0.0021(J)	0.669(U)	6.47	0.04(J)	<0.005*	<0.05*	<0.0005*	<0.01*	<0.01*	n/a	n/a	<0.001*	63.9	20.18	0.63	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	166.6	n/a	4.67	n/a	n/a	n/a	n/a
	5/1/2018	n/a	n/a	<0.003*	<0.005*	0.167	<0.003*	<0.1*	<0.001*	1.58	3.7	<0.01*	<0.01*	1.06	7.61	0.04(J)	<0.005*	<0.05*	<0.0005*	<0.01*	<0.01*	4.2(J)	42	<0.001*	60.5	20.88	0.14	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	168.8	n/a	4.61	n/a	n/a	n/a	n/a
	11/27/2018	n/a	n/a	<0.003*	<0.005*	0.158	n/a	n/a	<0.001*	1.49	3.2	<0.01*	n/a	0.636	6.48	<0.1*	<0.005*	<0.02*	<0.0005*	<0.01*	<0.01*	n/a	31.3	<0.001*	58.4	20.05	0.66	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	250.5	n/a	4.72	n/a	n/a	n/a	n/a
	5/29/2019	n/a	n/a	<0.003*	<0.005*	0.172	<0.003*	<0.1*	<0.001*	1.59	2.93	<0.01*	0.00248(J)	0.579(U)	6.34	<0.1*	<0.005*	<0.02*	<0.0005*	<0.01*	<0.01*	5.94	40	<0.001*	63.1	20.73	1.11	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	272	n/a	4.58	n/a	n/a	n/a	n/a
	10/2/2019	n/a	n/a	<0.003*	<0.005*	0.183	<0.003*	<0.1*	<0.001*	1.7	2.75	<0.01*	0.00244(J)	1.33	6.69	<0.1*	<0.005*	<0.02*	<0.0005*	<0.01*	<0.01*	6.04	41.3	<0.001*	66.06	20.93	0.42	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	177.95	n/a	4.43	n/a	n/a	n/a	n/a
	3/31/2020	n/a	n/a	<0.003*	<0.005*	0.171	<0.003*	<0.1*	<0.001*	1.43	2.72	<0.01*	0.00224(J)	0.814	6.6	<0.1*	<0.005*	<0.02*	<0.0005*	<0.01*	<0.01*	6.83	40	<0.001*	59.75	19.87	6.32	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	382.24	n/a	4.6	n/a	n/a	n/a	n/a
	9/9/2020	n/a	n/a	<0.003*	<0.005*	0.172	<0.003*	<0.1*	<0.001*	1.5	2.32	<0.01*	0.00219(J)	n/a	6.52	<0.1*	<0.005*	<0.02*	<0.0005*	<0.01*	<0.01*	6.08	40.7	<0.001*	59.7	20.79	9.32	<0.1*	n/a	n/a	0.803	<0.05*	2.91	0.0286	n/a	0.984(J)	2.47	256.03	0.0292	4.67	n/a	n/a	n/a	n/a
	5/11/2021	n/a	n/a	<0.001015*	0.000136(J)	0.165	<0.001015*	<0.1015*	<0.000203*	1.39	2.16	0.00136	0.00194	0.945(U)	6.67	<0.1*	0.000118(J)	<0.01999956*	<0.0005*	<0.000203*	0.000602(J)	7.92	35.3	<0.000203*	54.05	19.55	7.37	n/a	n/a	n/a	0.156	<0.0406*	2.66	0.0256	n/a	1.07	2.14	278.42	0.0262	4.29	2.04	0	2.04	n/a
	10/19/2021	n/a	n/a	<0.00102*	0.00012(J)	0.145	<0.00102*	<0.1015*	<0.0002*	1.32	2.08	0.00135	0.00192	1.85	n/a	<0.1*	0.0001(J)	<0.02*	<0.0005*	<0.0002*	<0.00102*	7.48	36	<0.0002*	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4.6	n/a	n/a	n/a	n/a
	5/31/2022	n/a	n/a	<0.00102*	9E-05(J)	0.153	0.00041(J)	<0.1015*	<0.0002*	1.24	2.17	0.0012	0.00194	n/a	n/a	<0.125*	8E-05(J)	<0.02*	<0.0005*	<0.0002*	0.00063(J)	8.09	30.7	<0.0002*	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.31	n/a	n/a	n/a	n/a
BY-UP-MW-3	u
	2/23/2016	n/a	n/a	<0.003*	<0.005*	0.0862	<0.003*	<0.1*	<0.001*	1.77	3.68	<0.01*	<0.01*	3(U)	6.92	0.02(J)	<0.005*	<0.05*	<0.0005*	<0.01*	<0.01*	7.44	40	<0.001*	46.3	20.1	0.65	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	255.9	n/a	4.96	n/a	n/a	n/a	n/a
	4/19/2016	n/a	n/a	<0.003*	<0.005*	0.0718	<0.003*	<0.1*	<0.001*	1.68	3.72	<0.01*	<0.01*	3(U)	6	0.016(J)	<0.005*	<0.05*	<0.0005*	<0.01*	<0.01*	7.66	32	<0.001*	47.2	20.89	0.77	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	173.2	n/a	4.94	n/a	n/a	n/a	n/a
	6/7/2016	n/a	n/a	<0.003*	<0.005*	0.0754	<0.003*	<0.1*	<0.001*	1.68	3.66	<0.01*	<0.01*	0.342(U)	5.73	0.052(J)	<0.005*	<0.05*	<0.0005*	<0.01*	<0.01*	8.16	38.7	<0.001*	47.1	21.64	0.33	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	750.5	n/a	4.96	n/a	n/a	n/a	n/a
	8/30/2016	n/a	n/a	<0.003*	<0.005*	0.0768	<0.003*	<0.1*	<0.001*	1.62	3.7	<0.01*	<0.01*	0.702	5.63	0.038(J)	<0.005*	<0.05*	<0.0005*	<0.01*	<0.01*	8.43	31.3	<0.001*	46	22.15	0.61	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	140.4	n/a	4.92	n/a	n/a	n/a	n/a
	10/18/2016	n/a	n/a	<0.003*	<0.005*	0.0727	<0.003*	<0.1*	<0.001*	1.53	3.77	<0.01*	<0.01*	0.791	5.52	0.03(J)	<0.005*	<0.05*	<0.0005*	<0.01*	<0.01*	8.47	26.7	<0.001*	47.7	21.39	0.29	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	167.4	n/a	4.98	n/a	n/a	n/a	n/a
	1/31/2017	n/a	n/a	0.000911(J)	<0.005*	0.0698	<0.003*	<0.1*	<0.001*	1.65	n/a	<0.01*	<0.01*	0.0613(U)	6.62	n/a	<0.005*	<0.05*	<0.0005*	<0.01*	<0.01*	n/a	30	<0.001*	46.5	21.06	0.21	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	444.3	n/a	4.74	n/a	n/a	n/a	n/a
	3/20/2017	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.7	n/a	n/a	n/a	5.72	<0.1*	n/a	n/a	n/a	n/a	n/a	7.4	n/a	n/a	46.9	21.51	0.15	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	201.5	n/a	4.9	n/a	n/a	n/a	n/a
	5/2/2017	1	n/a	<0.003*	<0.005*	0.0723	<0.003*	<0.1*	<0.001*	1.58	4.6	<0.01*	<0.01*	0.974	5.84	<0.1*	<0.005*	<0.05*	<0.0005*	<0.01*	<0.01*	6.3	30.7	<0.001*	45.1	21.28	2.02	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	190.3	n/a	4.98	n/a	n/a	n/a	n/a
	5/2/2017	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4.6	n/a	n/a	n/a	n/a	0.1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
	6/6/2017	2	n/a	<0.003*	<0.005*	0.07	<0.003*	<0.1*	<0.001*	1.55	3.4	<0.01*	<0.01*	0.748	5.82	0.1	<0.005*	<0.05*	<0.0005*	<0.01*	<0.01*	7.1	32.7	<0.001*	45.6	21.11	0.73	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	231.4	n/a	4.94	n/a	n/a	n/a	n/a
